iay uoulu passer/ craignãt aux le	j'ay voulu passer/ craignant aux le¬
cteurs dõner ennuy/ par mon ru¬	cteurs donner ennuy/ par mon ru¬
sticque langaige.	sticque langaige.
Il me suffist auoir aucune¬	Il me suffist avoir aucune¬
ment mõstre le mal qui tãt nous	ment monstre le mal qui tant nous
blesse/ pour seulemẽt dõner occa¬	blesse/ pour seulement donner occa¬
siõ a gẽs de bon desir/ de cy apres	sion a gens de bon desir/ de cy apres
ung peu plus y aduiser. Esperãt	ung peu plus y adviser. Esperant
finablement par la bonte du pe¬	finablement par la bonte du pe¬
re de misericorde/ quelque bonne	re de misericorde/ quelque bonne
deliurãce/ leq̃l par sa grace nous	delivrance/ lequel par sa grace nous
uueille tous deliurer des tene¬	vueille tous delivrer des tene¬
bres derreur/ de faulsete/ de idola	bres d'erreur/ de faulsete/ de idola¬
trie ⁊ infidelite/ en laquelle som¬	trie et infidelite/ en laquelle som¬
mes miserablement tõbez/ pour¬	mes miserablement tombez/ pour¬
tant que nous auons delaisse sa	tant que nous avons delaisse sa
pure et saincte parolle/ suyuans	pure et saincte parolle/ suyvans
noz opinions ⁊ folles fantasies.	noz opinions et folles fantasies.
Car Sathan le tentateur enne¬	Car Sathan le tentateur enne¬
my de nostre salut par cautelle se	my de nostre salut par cautelle se
transfigurant en ange de lumie¬	transfigurant en ange de lumie¬
re soubz umbre ⁊ couleur de ueri¬	re soubz umbre et couleur de veri¬
te/ tousiours contreuient a la uo¬	te/ tousjours contrevient a la vo¬
lũte de dieu. Ainsi que entre aul¬	lunte de dieu. Ainsi que entre aul¬
tres choses il appert du corps de	tres choses il appert du corps de
Moyse/ lequel fut ensepuely de	Moyse/ lequel fut ensepvely de
dieu/ ⁊ iusques au iour presẽt ia¬	dieu/ et jusques au jour present ja¬
mais homme ne trouua son se¬	mais homme ne trouva son se¬
pulchre/ non obstant que le dia¬	pulchre/ non obstant que le dia¬
ble se soit efforce de le reueler et	ble se soit efforce de le reveler et
monstrer: mais lange de dieu luy	monstrer: mais l'ange de dieu luy
resista inuocquant contre luy la	resista invocquant contre luy la
puissance du seigneur/ car certes	puissance du seigneur/ car certes
ce faulx serpent uouloit abuser	ce faulx serpent vouloit abuser
du corps/ des os/ et reliques du	du corps/ des os/ et reliques du
sainct prophete/ tachant la esle¬	sainct prophete/ tachant la esle¬
uer quelque lieu de deuotiõ/ quel¬	ver quelque lieu de devotion/ quel¬
que beau pelerinage/ ⁊ une plai¬	que beau pelerinage/ et une plai¬
sante et nouuelle maniere de ser¬	sante et nouvelle maniere de ser¬
uir a dieu/ aultre que celle quil a	vir a dieu/ aultre que celle qu'il a
commande/ laquelle chose les	commande/ laquelle chose les
prophetes par apres ne eussent	prophetes par apres ne eussent
peu condemner ⁊ reprendre sans	peu condemner et reprendre sans
estre accusez manifestemẽt dinfi	estre accusez manifestement d'infi¬
delite ⁊ de malice/ attendu la san	delite et de malice/ attendu la san¬
ctite ⁊ grande excellence diceluy/	ctite et grande excellence d'iceluy/
par lequel dieu auoit faict oeu¬	par lequel dieu avoit faict oeu¬
ures si admirables: car les hom¬	vres si admirables: car les hom¬
mes folz/ sans iugement/ regar¬	mes folz/ sans jugement/ regar¬
dent les oeuures des sainctz tant	dent les oeuvres des sainctz tant
seulement ⁊ oublient celuy qui	seulement et oublient celuy qui
par eulx faict telles oeuures.	par eulx faict telles oeuvres.
Certes soubz telle apparence et	Certes soubz telle apparence et
couleur de bien/ le diable eut en ce	couleur de bien/ le diable eut en ce
lieu la grãdemẽt triumphe/ ainsi	lieu la grandement triumphe/ ainsi
que despuis il a faict/ ⁊ de iour en	que despuis il a faict/ et de jour en
tour tache faire en plusieurs	tour tache faire en plusieurs
lieux. Tesmoing sainct Re¬	lieux. Tesmoing sainct Re¬
gnault a Paris. Le dieu des Ia¬	gnault a Paris. Le dieu des Ja¬
copins a Berne/ ⁊ aultres ĩfinitz	copins a Berne/ et aultres infinitz
abus. Las que dhorreur il est sur	abus. Las que d'horreur il est sur¬
uenu en luniuersel monde/ par	venu en l'universel monde/ par
ce moyen/ les marchans ont bien	ce moyen/ les marchans ont bien
gratte/ ont bien pille/ ont bien	gratte/ ont bien pille/ ont bien
amasse par ce pertuys/ mais si ie	amasse par ce pertuys/ mais si je
uouloys plus amplement ouurir	vouloys plus amplement ouvrir
⁊ dilater ce qui est soubz ceste um	et dilater ce qui est soubz ceste um¬
bre cache il fauldroit faire tout a	bre cache il fauldroit faire tout a
part ung bien grand liure. Par¬	part ung bien grand livre. Par¬
quoy ce propos pour une aultre	quoy ce propos pour une aultre¬
foys ie differe. Attendant layde	foys je differe. Attendant l'ayde
du seigneur lequel a tousiours	du seigneur lequel a tousjours
soit loue/ exalte/ ⁊ magnifie par	soit loue/ exalte/ et magnifie par
son seul filz bien ayme nostre sei¬	son seul filz bien ayme nostre sei¬
gneur Iesuchrist/ qui de son sang	gneur Jesuchrist/ qui de son sang
noꝰ a purgez. Iceluy soit beneist	nous a purgez. Iceluy soit beneist
es siecles des siecles. Amen.	es siecles des siecles. Amen.
¶ Imprime a Corinthe/ le	¶ Imprime a Corinthe/ le
.xxii. Daoust/ Lan	.xxii. D'aoust/ L'an
Mil cinq cẽs	Mil cinq cens
.xxxiii.	.xxxiii.
Non omnibus datum	Non omnibus datum
est adire Co¬	est adire Co¬
rinthum	rinthum
